CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_019_02_DTC_RS_RATE,61.52,-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_019_02_DTC_RS_RATE_2_5,59.17,-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_019_02_DTC_RS_RATE_97_5,64.36,-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_019_02_DTC_VOLUME,"1,353",-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_020_01_MSPB_NUMB,"1,219",-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_020_01_MSPB_SCORE,1.02,-,10/01/2022,09/30/2024,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_021_01_DENOMINATOR,"1,435",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_021_01_NUMERATOR,"1,420",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_021_01_OBS_RATE,98.95,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_022_01_ADJ_RATE,0.19,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_022_01_DENOMINATOR,"1,430",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_022_01_NUMERATOR,3,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_022_01_OBS_RATE,0.21,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_024_01_DENOMINATOR,"1,216",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_024_01_NUMERATOR,"1,183",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_024_01_OBS_RATE,97.29,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_025_02_DENOMINATOR,214,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_025_02_NUMERATOR,208,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_025_02_OBS_RATE,97.20,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_026_01_DENOMINATOR,"1,233",-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_026_01_NUMERATOR,453,-,10/01/2024,09/30/2025,-
33T181,GLEN COVE HOSPITAL,101 ST. ANDREWS LANE,-,GLEN COVE,NY,11542,Nassau,(516) 458-9330,2,I_026_01_OBS_RATE,36.74,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_CI_LOWER,Not Available,7,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_CI_UPPER,Not Available,7,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_COMP_PERF,Not Available,7,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_DOPC_DAYS,133,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_ELIGCASES,0.253,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_NUMERATOR,1,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_006_01_SIR,Not Available,7,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_013_01_DENOMINATOR,153,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_013_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_013_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_011_05_DENOMINATOR,137,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_011_05_NUMERATOR,70,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_011_05_OBS_RATE,51.09,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_012_06_DENOMINATOR,137,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_012_06_NUMERATOR,56,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_012_06_OBS_RATE,40.88,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_CI_UPPER,1.336,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_DOPC_DAYS,"5,127",-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_ELIGCASES,2.242,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_015_01_SIR,0.000,-,07/01/2024,06/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_016_01_DENOMINATOR,63,-,10/01/2024,03/31/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_016_01_NUMERATOR,29,-,10/01/2024,03/31/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_016_01_OBS_RATE,46.03,-,10/01/2024,03/31/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_OBS_RATE,8.33,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_OBS_READM,8,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_RSRR,9.29,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_RSRR_2_5,7.14,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_RSRR_97_5,12.80,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_017_01_PPR_PD_VOLUME,96,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_OBS_RATE,2.91,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_OBS_READM,3,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_RSRR,4.37,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_RSRR_2_5,2.87,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_RSRR_97_5,6.84,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_018_01_PPR_WI_VOLUME,103,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_COMP_PERF,Worse than the National Rate,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_NUMBER,44,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_OBS_RATE,43.14,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_RS_RATE,54.71,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_RS_RATE_2_5,47.20,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_RS_RATE_97_5,62.61,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_019_02_DTC_VOLUME,102,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_020_01_MSPB_NUMB,77,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_020_01_MSPB_SCORE,1.27,-,10/01/2022,09/30/2024,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_021_01_DENOMINATOR,153,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_021_01_NUMERATOR,152,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_021_01_OBS_RATE,99.35,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_022_01_ADJ_RATE,0.00,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_022_01_DENOMINATOR,153,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_022_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_022_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_024_01_DENOMINATOR,83,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_024_01_NUMERATOR,83,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_024_01_OBS_RATE,100.00,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_025_02_DENOMINATOR,70,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_025_02_NUMERATOR,70,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_025_02_OBS_RATE,100.00,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_026_01_DENOMINATOR,137,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_026_01_NUMERATOR,70,-,10/01/2024,09/30/2025,-
33T199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,REHABILITATION MEDICINE-RM 327,NYC,NY,10029,New York,(212) 423-7723,2,I_026_01_OBS_RATE,51.09,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_CI_LOWER,Not Available,7,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_CI_UPPER,Not Available,7,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_COMP_PERF,Not Available,7,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_DOPC_DAYS,334,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_ELIGCASES,0.909,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_NUMERATOR,2,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_006_01_SIR,Not Available,7,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_013_01_DENOMINATOR,101,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_013_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_013_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_011_05_DENOMINATOR,85,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_011_05_NUMERATOR,18,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_011_05_OBS_RATE,21.18,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_012_06_DENOMINATOR,85,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_012_06_NUMERATOR,8,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_012_06_OBS_RATE,9.41,-,10/01/2024,09/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_CI_LOWER,0.024,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_CI_UPPER,2.354,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_DOPC_DAYS,"4,966",-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_ELIGCASES,2.095,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_NUMERATOR,1,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_015_01_SIR,0.477,-,07/01/2024,06/30/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_016_01_DENOMINATOR,33,-,10/01/2024,03/31/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_016_01_NUMERATOR,15,-,10/01/2024,03/31/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_016_01_OBS_RATE,45.45,-,10/01/2024,03/31/2025,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_OBS_RATE,0.00,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_OBS_READM,0,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_RSRR,8.72,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_RSRR_2_5,5.77,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_RSRR_97_5,12.93,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_017_01_PPR_PD_VOLUME,52,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_018_01_PPR_WI_COMP_PERF,No Different than the National Rate,-,10/01/2022,09/30/2024,-
33T202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE C-1117B,-,BROOKLYN,NY,11203,Kings,(718) 245-7313,2,I_018_01_PPR_WI_OBS_RATE,1.82,-,10/01/2022,09/30/2024,-
